date,experiment,round,assay,condition,control,plate,row,col,strain,set,trait,phenotype
20140722,RIAILs,2,h,zinc,1percwater,18,F,11,QX12,1,median.TOF,40.02475582815747
20140630,RIAILs,2,a,zinc,1percwater,18,F,11,QX90,1,norm.n,-30.34772657183172
20140701,RIAILs,2,b,zinc,1percwater,18,F,11,QX24,1,norm.n,-26.841238760392386
20140707,RIAILs,2,c,zinc,1percwater,18,F,11,QX79,1,norm.n,4.626072362742837
20140708,RIAILs,2,d,zinc,1percwater,18,F,11,QX330,2,norm.n,-5.542085439638637
20140721,RIAILs,2,g,zinc,1percwater,18,F,11,QX28,1,norm.n,-48.633679077300876
20140722,RIAILs,2,h,zinc,1percwater,18,F,11,QX12,1,norm.n,2.022237060542303
20140707,RIAILs,2,c,zinc,1percwater,18,G,1,QX405,2,median.EXT,20.940692898224686
20140708,RIAILs,2,d,zinc,1percwater,18,G,1,QX512,2,median.EXT,-69.43993079306667
20140714,RIAILs,2,e,zinc,1percwater,18,G,1,QX196,1,median.EXT,-72.66201985548203
20140715,RIAILs,2,f,zinc,1percwater,18,G,1,QX80,1,median.EXT,26.97409950874038
20140721,RIAILs,2,g,zinc,1percwater,18,G,1,QX470,2,median.EXT,-5.269996513564242
20140722,RIAILs,2,h,zinc,1percwater,18,G,1,QX367,2,median.EXT,5.110279124144021
20140728,RIAILs,2,i,zinc,1percwater,18,G,1,QX525,2,median.EXT,-17.246468644634376
20140729,RIAILs,2,j,zinc,1percwater,18,G,1,QX377,2,median.EXT,27.899366410112094
20140707,RIAILs,2,c,zinc,1percwater,18,G,1,QX405,2,median.norm.EXT,0.10351513910293589
20140708,RIAILs,2,d,zinc,1percwater,18,G,1,QX512,2,median.norm.EXT,-0.12081419660494826
20140714,RIAILs,2,e,zinc,1percwater,18,G,1,QX196,1,median.norm.EXT,-0.1263025365395233
20140715,RIAILs,2,f,zinc,1percwater,18,G,1,QX80,1,median.norm.EXT,0.049051386097963195
20140721,RIAILs,2,g,zinc,1percwater,18,G,1,QX470,2,median.norm.EXT,-0.07142022104608561
20140722,RIAILs,2,h,zinc,1percwater,18,G,1,QX367,2,median.norm.EXT,-0.004260092544730253
20140728,RIAILs,2,i,zinc,1percwater,18,G,1,QX525,2,median.norm.EXT,-0.011819784171839518
20140729,RIAILs,2,j,zinc,1percwater,18,G,1,QX377,2,median.norm.EXT,-0.05809352339820471
20140707,RIAILs,2,c,zinc,1percwater,18,G,1,QX405,2,median.TOF,4.330680994274998
20140708,RIAILs,2,d,zinc,1percwater,18,G,1,QX512,2,median.TOF,-27.45027453539859
20140714,RIAILs,2,e,zinc,1percwater,18,G,1,QX196,1,median.TOF,-29.57720120909721
20140715,RIAILs,2,f,zinc,1percwater,18,G,1,QX80,1,median.TOF,1.3931938988272763
20140721,RIAILs,2,g,zinc,1percwater,18,G,1,QX470,2,median.TOF,-1.9064923553237676
20140722,RIAILs,2,h,zinc,1percwater,18,G,1,QX367,2,median.TOF,0.3896675268972569
20140728,RIAILs,2,i,zinc,1percwater,18,G,1,QX525,2,median.TOF,-1.3317069822588026
20140729,RIAILs,2,j,zinc,1percwater,18,G,1,QX377,2,median.TOF,4.491261846712112
20140707,RIAILs,2,c,zinc,1percwater,18,G,1,QX405,2,norm.n,3.441269972996114
20140708,RIAILs,2,d,zinc,1percwater,18,G,1,QX512,2,norm.n,1.023470243561239
20140714,RIAILs,2,e,zinc,1percwater,18,G,1,QX196,1,norm.n,11.686002912448211
20140715,RIAILs,2,f,zinc,1percwater,18,G,1,QX80,1,norm.n,-11.922411174553957
20140721,RIAILs,2,g,zinc,1percwater,18,G,1,QX470,2,norm.n,22.5371102149134
20140722,RIAILs,2,h,zinc,1percwater,18,G,1,QX367,2,norm.n,6.681161692903694
20140728,RIAILs,2,i,zinc,1percwater,18,G,1,QX525,2,norm.n,-37.18662767372456
20140729,RIAILs,2,j,zinc,1percwater,18,G,1,QX377,2,norm.n,-31.444108381837967
20140630,RIAILs,2,a,zinc,1percwater,18,G,3,QX495,2,median.EXT,-37.29824572384522
20140701,RIAILs,2,b,zinc,1percwater,18,G,3,QX206,1,median.EXT,30.505562226303645
20140707,RIAILs,2,c,zinc,1percwater,18,G,3,QX14,1,median.EXT,-32.17553319889797
20140714,RIAILs,2,e,zinc,1percwater,18,G,3,QX323,2,median.EXT,62.36004588934293
20140715,RIAILs,2,f,zinc,1percwater,18,G,3,QX236,1,median.EXT,40.815549097595905
20140722,RIAILs,2,h,zinc,1percwater,18,G,3,QX286,2,median.EXT,8.26569103014577
20140728,RIAILs,2,i,zinc,1percwater,18,G,3,QX407,2,median.EXT,-41.696915628100115
20140729,RIAILs,2,j,zinc,1percwater,18,G,3,QX454,2,median.EXT,-19.742063936978255
20140630,RIAILs,2,a,zinc,1percwater,18,G,3,QX495,2,median.norm.EXT,-0.17131108084169477
20140701,RIAILs,2,b,zinc,1percwater,18,G,3,QX206,1,median.norm.EXT,0.1187904821778085
20140707,RIAILs,2,c,zinc,1percwater,18,G,3,QX14,1,median.norm.EXT,-0.1449737948317014
20140714,RIAILs,2,e,zinc,1percwater,18,G,3,QX323,2,median.norm.EXT,0.18230578331637923
20140715,RIAILs,2,f,zinc,1percwater,18,G,3,QX236,1,median.norm.EXT,0.14052061093685428
20140722,RIAILs,2,h,zinc,1percwater,18,G,3,QX286,2,median.norm.EXT,-0.006009544782772793
20140728,RIAILs,2,i,zinc,1percwater,18,G,3,QX407,2,median.norm.EXT,-0.08819289220925407
20140729,RIAILs,2,j,zinc,1percwater,18,G,3,QX454,2,median.norm.EXT,-0.10461476893743042
20140630,RIAILs,2,a,zinc,1percwater,18,G,3,QX495,2,median.TOF,-10.85487592201216
20140701,RIAILs,2,b,zinc,1percwater,18,G,3,QX206,1,median.TOF,14.328172864839352
20140707,RIAILs,2,c,zinc,1percwater,18,G,3,QX14,1,median.TOF,-16.416658026790206
20140714,RIAILs,2,e,zinc,1percwater,18,G,3,QX323,2,median.TOF,3.0799497986297832
20140715,RIAILs,2,f,zinc,1percwater,18,G,3,QX236,1,median.TOF,11.146242315256284
20140722,RIAILs,2,h,zinc,1percwater,18,G,3,QX286,2,median.TOF,11.165166087287265
20140728,RIAILs,2,i,zinc,1percwater,18,G,3,QX407,2,median.TOF,-15.848447730856
20140729,RIAILs,2,j,zinc,1percwater,18,G,3,QX454,2,median.TOF,4.188378621985732
20140630,RIAILs,2,a,zinc,1percwater,18,G,3,QX495,2,norm.n,3.8448178522202854
20140701,RIAILs,2,b,zinc,1percwater,18,G,3,QX206,1,norm.n,-14.305683460125447
20140707,RIAILs,2,c,zinc,1percwater,18,G,3,QX14,1,norm.n,67.43739895584346
20140714,RIAILs,2,e,zinc,1percwater,18,G,3,QX323,2,norm.n,0.49055522553173225
20140715,RIAILs,2,f,zinc,1percwater,18,G,3,QX236,1,norm.n,19.669022266031245
20140722,RIAILs,2,h,zinc,1percwater,18,G,3,QX286,2,norm.n,3.1659292326881285
20140728,RIAILs,2,i,zinc,1percwater,18,G,3,QX407,2,norm.n,-10.07100037593536
20140729,RIAILs,2,j,zinc,1percwater,18,G,3,QX454,2,norm.n,-5.78421599518841
20140630,RIAILs,2,a,zinc,1percwater,18,G,5,QX133,1,median.EXT,-73.67526677032362
20140701,RIAILs,2,b,zinc,1percwater,18,G,5,QX450,2,median.EXT,46.1064754350003
20140707,RIAILs,2,c,zinc,1percwater,18,G,5,QX472,2,median.EXT,4.664109214329437
20140708,RIAILs,2,d,zinc,1percwater,18,G,5,QX542,2,median.EXT,15.358718635653544
20140714,RIAILs,2,e,zinc,1percwater,18,G,5,QX163,1,median.EXT,60.582130875933075
20140715,RIAILs,2,f,zinc,1percwater,18,G,5,CB4856,NA,median.EXT,-46.797062648270526
20140721,RIAILs,2,g,zinc,1percwater,18,G,5,QX556,2,median.EXT,8.84936808870114
20140722,RIAILs,2,h,zinc,1percwater,18,G,5,QX312,2,median.EXT,18.803069663396748
20140728,RIAILs,2,i,zinc,1percwater,18,G,5,QX598,2,median.EXT,10.965249134300588
20140729,RIAILs,2,j,zinc,1percwater,18,G,5,QX331,2,median.EXT,54.257936063021745
20140630,RIAILs,2,a,zinc,1percwater,18,G,5,QX133,1,median.norm.EXT,-0.0267267056754446
20140701,RIAILs,2,b,zinc,1percwater,18,G,5,QX450,2,median.norm.EXT,0.12700600980193605
20140707,RIAILs,2,c,zinc,1percwater,18,G,5,QX472,2,median.norm.EXT,-0.054150938533272006
20140708,RIAILs,2,d,zinc,1percwater,18,G,5,QX542,2,median.norm.EXT,-0.030217612600502528
20140714,RIAILs,2,e,zinc,1percwater,18,G,5,QX163,1,median.norm.EXT,0.1894812203206968
20140715,RIAILs,2,f,zinc,1percwater,18,G,5,CB4856,NA,median.norm.EXT,-0.115766377431722
20140721,RIAILs,2,g,zinc,1percwater,18,G,5,QX556,2,median.norm.EXT,0.049324331407351776
20140722,RIAILs,2,h,zinc,1percwater,18,G,5,QX312,2,median.norm.EXT,0.09237795239463481
20140728,RIAILs,2,i,zinc,1percwater,18,G,5,QX598,2,median.norm.EXT,0.09598395647063093
20140729,RIAILs,2,j,zinc,1percwater,18,G,5,QX331,2,median.norm.EXT,0.08416659365417792
20140630,RIAILs,2,a,zinc,1percwater,18,G,5,QX133,1,median.TOF,-23.691628081427066
20140701,RIAILs,2,b,zinc,1percwater,18,G,5,QX450,2,median.TOF,14.317141511605957
20140707,RIAILs,2,c,zinc,1percwater,18,G,5,QX472,2,median.TOF,11.948641109443797
20140708,RIAILs,2,d,zinc,1percwater,18,G,5,QX542,2,median.TOF,2.4991157813156057
20140714,RIAILs,2,e,zinc,1percwater,18,G,5,QX163,1,median.TOF,27.92279879090279
20140715,RIAILs,2,f,zinc,1percwater,18,G,5,CB4856,NA,median.TOF,-15.162737742328115
20140721,RIAILs,2,g,zinc,1percwater,18,G,5,QX556,2,median.TOF,9.048607356754234
20140722,RIAILs,2,h,zinc,1percwater,18,G,5,QX312,2,median.TOF,4.816607699650455
20140728,RIAILs,2,i,zinc,1percwater,18,G,5,QX598,2,median.TOF,16.606651981222004
20140729,RIAILs,2,j,zinc,1percwater,18,G,5,QX331,2,median.TOF,36.99735867957013
20140630,RIAILs,2,a,zinc,1percwater,18,G,5,QX133,1,norm.n,19.308294797665194
20140701,RIAILs,2,b,zinc,1percwater,18,G,5,QX450,2,norm.n,-19.790915537408086
20140707,RIAILs,2,c,zinc,1percwater,18,G,5,QX472,2,norm.n,-1.9114184461004073
20140708,RIAILs,2,d,zinc,1percwater,18,G,5,QX542,2,norm.n,22.777699333660472
20140714,RIAILs,2,e,zinc,1percwater,18,G,5,QX163,1,norm.n,3.19689981801293
20140715,RIAILs,2,f,zinc,1percwater,18,G,5,CB4856,NA,norm.n,-3.4059593516552416
20140721,RIAILs,2,g,zinc,1percwater,18,G,5,QX556,2,norm.n,10.433095968582117
20140722,RIAILs,2,h,zinc,1percwater,18,G,5,QX312,2,norm.n,16.31105369662031
20140728,RIAILs,2,i,zinc,1percwater,18,G,5,QX598,2,norm.n,24.37989576376348
20140729,RIAILs,2,j,zinc,1percwater,18,G,5,QX331,2,norm.n,17.03969140365831
20140630,RIAILs,2,a,zinc,1percwater,18,G,7,QX280,2,median.EXT,-8.373002990347171
20140701,RIAILs,2,b,zinc,1percwater,18,G,7,QX74,1,median.EXT,4.8163860383071535
20140707,RIAILs,2,c,zinc,1percwater,18,G,7,QX310,2,median.EXT,31.7803353114521
20140714,RIAILs,2,e,zinc,1percwater,18,G,7,QX178,1,median.EXT,6.623123860440275
20140715,RIAILs,2,f,zinc,1percwater,18,G,7,QX392,2,median.EXT,86.06959119055269
20140721,RIAILs,2,g,zinc,1percwater,18,G,7,N2,NA,median.EXT,38.88360821680939
20140722,RIAILs,2,h,zinc,1percwater,18,G,7,QX412,2,median.EXT,96.31838255182276
20140728,RIAILs,2,i,zinc,1percwater,18,G,7,QX390,2,median.EXT,-24.02124515290151
20140729,RIAILs,2,j,zinc,1percwater,18,G,7,QX78,1,median.EXT,23.739008823339507
20140630,RIAILs,2,a,zinc,1percwater,18,G,7,QX280,2,median.norm.EXT,0.02972775985460682
20140701,RIAILs,2,b,zinc,1percwater,18,G,7,QX74,1,median.norm.EXT,0.14280003003705777
20140707,RIAILs,2,c,zinc,1percwater,18,G,7,QX310,2,median.norm.EXT,0.15623744363852493
20140714,RIAILs,2,e,zinc,1percwater,18,G,7,QX178,1,median.norm.EXT,0.002536912648921275
20140715,RIAILs,2,f,zinc,1percwater,18,G,7,QX392,2,median.norm.EXT,0.24077862524560317
20140721,RIAILs,2,g,zinc,1percwater,18,G,7,N2,NA,median.norm.EXT,0.08507268812523436
20140722,RIAILs,2,h,zinc,1percwater,18,G,7,QX412,2,median.norm.EXT,0.20899657855693288
20140728,RIAILs,2,i,zinc,1percwater,18,G,7,QX390,2,median.norm.EXT,-0.09482137013453218
20140729,RIAILs,2,j,zinc,1percwater,18,G,7,QX78,1,median.norm.EXT,0.24541043372632498
20140630,RIAILs,2,a,zinc,1percwater,18,G,7,QX280,2,median.TOF,-13.876938628478863
20140701,RIAILs,2,b,zinc,1percwater,18,G,7,QX74,1,median.TOF,-8.53673883390044
20140707,RIAILs,2,c,zinc,1percwater,18,G,7,QX310,2,median.TOF,20.004960188093403
20140714,RIAILs,2,e,zinc,1percwater,18,G,7,QX178,1,median.TOF,4.597077984721193
20140715,RIAILs,2,f,zinc,1percwater,18,G,7,QX392,2,median.TOF,33.44951297747688
20140721,RIAILs,2,g,zinc,1percwater,18,G,7,N2,NA,median.TOF,33.48125692487123
20140722,RIAILs,2,h,zinc,1percwater,18,G,7,QX412,2,median.TOF,26.035399743896647
20140728,RIAILs,2,i,zinc,1percwater,18,G,7,QX390,2,median.TOF,-8.770065945739608
20140729,RIAILs,2,j,zinc,1percwater,18,G,7,QX78,1,median.TOF,8.609609399375127
20140630,RIAILs,2,a,zinc,1percwater,18,G,7,QX280,2,norm.n,29.107040585019778
20140701,RIAILs,2,b,zinc,1percwater,18,G,7,QX74,1,norm.n,-10.835432234663429
20140707,RIAILs,2,c,zinc,1percwater,18,G,7,QX310,2,norm.n,6.270016143283618
20140714,RIAILs,2,e,zinc,1percwater,18,G,7,QX178,1,norm.n,5.057078663019767
20140715,RIAILs,2,f,zinc,1percwater,18,G,7,QX392,2,norm.n,22.22199714348505
20140721,RIAILs,2,g,zinc,1percwater,18,G,7,N2,NA,norm.n,14.780945616237837
20140722,RIAILs,2,h,zinc,1percwater,18,G,7,QX412,2,norm.n,11.53263074931709
20140728,RIAILs,2,i,zinc,1percwater,18,G,7,QX390,2,norm.n,11.34699211796605
20140729,RIAILs,2,j,zinc,1percwater,18,G,7,QX78,1,norm.n,-0.4450761361261242
20140630,RIAILs,2,a,zinc,1percwater,18,G,9,QX368,2,median.EXT,-17.531553401491642
20140701,RIAILs,2,b,zinc,1percwater,18,G,9,QX354,2,median.EXT,10.162781307933516
20140707,RIAILs,2,c,zinc,1percwater,18,G,9,QX327,2,median.EXT,8.43479552522684
20140708,RIAILs,2,d,zinc,1percwater,18,G,9,QX460,2,median.EXT,33.65603673485914
20140714,RIAILs,2,e,zinc,1percwater,18,G,9,QX396,2,median.EXT,-19.329130298653574
20140715,RIAILs,2,f,zinc,1percwater,18,G,9,QX400,2,median.EXT,-51.18625807803221
20140721,RIAILs,2,g,zinc,1percwater,18,G,9,QX356,2,median.EXT,-6.068645942284452
20140722,RIAILs,2,h,zinc,1percwater,18,G,9,QX366,2,median.EXT,61.700825125185496
20140728,RIAILs,2,i,zinc,1percwater,18,G,9,QX527,2,median.EXT,-41.31808740599361
20140729,RIAILs,2,j,zinc,1percwater,18,G,9,QX294,2,median.EXT,73.99847244318062
20140630,RIAILs,2,a,zinc,1percwater,18,G,9,QX368,2,median.norm.EXT,0.009239747071284683
20140701,RIAILs,2,b,zinc,1percwater,18,G,9,QX354,2,median.norm.EXT,0.02680649919418448
20140707,RIAILs,2,c,zinc,1percwater,18,G,9,QX327,2,median.norm.EXT,0.10467709285202435
20140708,RIAILs,2,d,zinc,1percwater,18,G,9,QX460,2,median.norm.EXT,-0.002161249377343419
20140714,RIAILs,2,e,zinc,1percwater,18,G,9,QX396,2,median.norm.EXT,-0.01770124400339115
20140715,RIAILs,2,f,zinc,1percwater,18,G,9,QX400,2,median.norm.EXT,-0.1378794019822604
20140721,RIAILs,2,g,zinc,1percwater,18,G,9,QX356,2,median.norm.EXT,-0.09311404674149819
20140722,RIAILs,2,h,zinc,1percwater,18,G,9,QX366,2,median.norm.EXT,0.19229828386978448
20140728,RIAILs,2,i,zinc,1percwater,18,G,9,QX527,2,median.norm.EXT,-0.12352882759253177
20140729,RIAILs,2,j,zinc,1percwater,18,G,9,QX294,2,median.norm.EXT,0.06903850940715496
20140630,RIAILs,2,a,zinc,1percwater,18,G,9,QX368,2,median.TOF,-2.5789899241278538
20140701,RIAILs,2,b,zinc,1percwater,18,G,9,QX354,2,median.TOF,1.5249022026187549
20140707,RIAILs,2,c,zinc,1percwater,18,G,9,QX327,2,median.TOF,3.5437636431573827
20140708,RIAILs,2,d,zinc,1percwater,18,G,9,QX460,2,median.TOF,21.016631404901233
20140714,RIAILs,2,e,zinc,1percwater,18,G,9,QX396,2,median.TOF,-16.925372159239803
20140715,RIAILs,2,f,zinc,1percwater,18,G,9,QX400,2,median.TOF,-19.31456679218552
20140721,RIAILs,2,g,zinc,1percwater,18,G,9,QX356,2,median.TOF,1.424937846221631
20140722,RIAILs,2,h,zinc,1percwater,18,G,9,QX366,2,median.TOF,13.058237325351858
20140728,RIAILs,2,i,zinc,1percwater,18,G,9,QX527,2,median.TOF,-15.022726924674403
20140729,RIAILs,2,j,zinc,1percwater,18,G,9,QX294,2,median.TOF,31.63205954333613
20140630,RIAILs,2,a,zinc,1percwater,18,G,9,QX368,2,norm.n,23.348940477767904
20140701,RIAILs,2,b,zinc,1percwater,18,G,9,QX354,2,norm.n,6.300517903177115
20140707,RIAILs,2,c,zinc,1percwater,18,G,9,QX327,2,norm.n,6.046968119508748
20140708,RIAILs,2,d,zinc,1percwater,18,G,9,QX460,2,norm.n,-7.940722847776868
20140714,RIAILs,2,e,zinc,1percwater,18,G,9,QX396,2,norm.n,2.321236904395575
20140715,RIAILs,2,f,zinc,1percwater,18,G,9,QX400,2,norm.n,18.897373598745155
20140721,RIAILs,2,g,zinc,1percwater,18,G,9,QX356,2,norm.n,6.545820003506836
20140722,RIAILs,2,h,zinc,1percwater,18,G,9,QX366,2,norm.n,9.147541901213089
20140728,RIAILs,2,i,zinc,1percwater,18,G,9,QX527,2,norm.n,19.78143643476618
20140729,RIAILs,2,j,zinc,1percwater,18,G,9,QX294,2,norm.n,13.612021366875272
20140630,RIAILs,2,a,zinc,1percwater,18,G,11,QX38,1,median.EXT,-21.546866289917656
20140701,RIAILs,2,b,zinc,1percwater,18,G,11,QX265,2,median.EXT,-59.062442183799355
20140707,RIAILs,2,c,zinc,1percwater,18,G,11,QX324,2,median.EXT,17.793841024249996
20140715,RIAILs,2,f,zinc,1percwater,18,G,11,QX387,2,median.EXT,67.24526166575127
20140721,RIAILs,2,g,zinc,1percwater,18,G,11,QX10,1,median.EXT,16.207937741610795
20140722,RIAILs,2,h,zinc,1percwater,18,G,11,QX263,2,median.EXT,6.011648937188995
20140728,RIAILs,2,i,zinc,1percwater,18,G,11,QX226,1,median.EXT,-55.29240730991242
20140729,RIAILs,2,j,zinc,1percwater,18,G,11,QX329,2,median.EXT,23.322801967982027
20140630,RIAILs,2,a,zinc,1percwater,18,G,11,QX38,1,median.norm.EXT,0.03633857951392291
20140701,RIAILs,2,b,zinc,1percwater,18,G,11,QX265,2,median.norm.EXT,-0.11399584317401838
20140707,RIAILs,2,c,zinc,1percwater,18,G,11,QX324,2,median.norm.EXT,0.06811789274698778
20140715,RIAILs,2,f,zinc,1percwater,18,G,11,QX387,2,median.norm.EXT,0.2625356218277057
20140721,RIAILs,2,g,zinc,1percwater,18,G,11,QX10,1,median.norm.EXT,-0.012790767493364056
20140722,RIAILs,2,h,zinc,1percwater,18,G,11,QX263,2,median.norm.EXT,0.06248825062370238
20140728,RIAILs,2,i,zinc,1percwater,18,G,11,QX226,1,median.norm.EXT,-0.10683045856493834
20140729,RIAILs,2,j,zinc,1percwater,18,G,11,QX329,2,median.norm.EXT,-0.02685228663344697
20140630,RIAILs,2,a,zinc,1percwater,18,G,11,QX38,1,median.TOF,-10.803491363737846
20140701,RIAILs,2,b,zinc,1percwater,18,G,11,QX265,2,median.TOF,-17.25591831564084
20140707,RIAILs,2,c,zinc,1percwater,18,G,11,QX324,2,median.TOF,5.622920303262203
20140715,RIAILs,2,f,zinc,1percwater,18,G,11,QX387,2,median.TOF,10.556054301918072
20140721,RIAILs,2,g,zinc,1percwater,18,G,11,QX10,1,median.TOF,11.009416464196038
20140722,RIAILs,2,h,zinc,1percwater,18,G,11,QX263,2,median.TOF,12.367604820430472
20140728,RIAILs,2,i,zinc,1percwater,18,G,11,QX226,1,median.TOF,-20.02804888254399
20140729,RIAILs,2,j,zinc,1percwater,18,G,11,QX329,2,median.TOF,13.896139312998526
20140630,RIAILs,2,a,zinc,1percwater,18,G,11,QX38,1,norm.n,-10.992134889870824
20140701,RIAILs,2,b,zinc,1percwater,18,G,11,QX265,2,norm.n,1.3948546066267948
20140707,RIAILs,2,c,zinc,1percwater,18,G,11,QX324,2,norm.n,-5.681131604810184
20140715,RIAILs,2,f,zinc,1percwater,18,G,11,QX387,2,norm.n,18.448412967622634
20140721,RIAILs,2,g,zinc,1percwater,18,G,11,QX10,1,norm.n,9.754816250457536
20140722,RIAILs,2,h,zinc,1percwater,18,G,11,QX263,2,norm.n,-12.80600589295526
20140728,RIAILs,2,i,zinc,1percwater,18,G,11,QX226,1,norm.n,-1.8532943403912285
20140729,RIAILs,2,j,zinc,1percwater,18,G,11,QX329,2,norm.n,7.8403726995891745
20140630,RIAILs,2,a,zinc,1percwater,18,H,1,QX381,2,median.EXT,-71.43786889530745
20140701,RIAILs,2,b,zinc,1percwater,18,H,1,QX282,2,median.EXT,-92.45344478918915
20140707,RIAILs,2,c,zinc,1percwater,18,H,1,QX457,2,median.EXT,1.3244668011020233
20140708,RIAILs,2,d,zinc,1percwater,18,H,1,QX564,2,median.EXT,129.32447850754528
20140714,RIAILs,2,e,zinc,1percwater,18,H,1,QX71,1,median.EXT,-54.48948788542615
20140715,RIAILs,2,f,zinc,1percwater,18,H,1,QX478,2,median.EXT,52.57501271743703
20140721,RIAILs,2,g,zinc,1percwater,18,H,1,QX136,1,median.EXT,-26.10107889476459
20140722,RIAILs,2,h,zinc,1percwater,18,H,1,QX346,2,median.EXT,30.315244046680043
20140728,RIAILs,2,i,zinc,1percwater,18,H,1,QX596,2,median.EXT,57.82515011672485
20140729,RIAILs,2,j,zinc,1percwater,18,H,1,N2,NA,median.EXT,68.0633383481409
20140630,RIAILs,2,a,zinc,1percwater,18,H,1,QX381,2,median.norm.EXT,-0.09765754272915089
20140701,RIAILs,2,b,zinc,1percwater,18,H,1,QX282,2,median.norm.EXT,-0.20869328812987542
20140707,RIAILs,2,c,zinc,1percwater,18,H,1,QX457,2,median.norm.EXT,0.03862237854505061
20140708,RIAILs,2,d,zinc,1percwater,18,H,1,QX564,2,median.norm.EXT,0.46755372984512167
20140714,RIAILs,2,e,zinc,1percwater,18,H,1,QX71,1,median.norm.EXT,0.009213227698186808
20140715,RIAILs,2,f,zinc,1percwater,18,H,1,QX478,2,median.norm.EXT,0.23932510439930793
20140721,RIAILs,2,g,zinc,1percwater,18,H,1,QX136,1,median.norm.EXT,-0.11959458719249993
20140722,RIAILs,2,h,zinc,1percwater,18,H,1,QX346,2,median.norm.EXT,0.03954920968529055
20140728,RIAILs,2,i,zinc,1percwater,18,H,1,QX596,2,median.norm.EXT,0.12039812349027644
20140729,RIAILs,2,j,zinc,1percwater,18,H,1,N2,NA,median.norm.EXT,0.053159607030691905
20140630,RIAILs,2,a,zinc,1percwater,18,H,1,QX381,2,median.TOF,-16.921838916400862
20140701,RIAILs,2,b,zinc,1percwater,18,H,1,QX282,2,median.TOF,-28.78407785496564
20140707,RIAILs,2,c,zinc,1percwater,18,H,1,QX457,2,median.TOF,-8.208897335777412
20140708,RIAILs,2,d,zinc,1percwater,18,H,1,QX564,2,median.TOF,48.54401606923761
20140714,RIAILs,2,e,zinc,1percwater,18,H,1,QX71,1,median.TOF,-29.41434080600641
20140715,RIAILs,2,f,zinc,1percwater,18,H,1,QX478,2,median.TOF,6.983381912165488
20140721,RIAILs,2,g,zinc,1percwater,18,H,1,QX136,1,median.TOF,-13.091802902375566
20140722,RIAILs,2,h,zinc,1percwater,18,H,1,QX346,2,median.TOF,10.165166087287265
20140728,RIAILs,2,i,zinc,1percwater,18,H,1,QX596,2,median.TOF,14.03891411184479
20140729,RIAILs,2,j,zinc,1percwater,18,H,1,N2,NA,median.TOF,24.85123902507653
20140630,RIAILs,2,a,zinc,1percwater,18,H,1,QX381,2,norm.n,-5.577045658833767
20140701,RIAILs,2,b,zinc,1percwater,18,H,1,QX282,2,norm.n,-28.928801183824945
20140707,RIAILs,2,c,zinc,1percwater,18,H,1,QX457,2,norm.n,-11.928838023287271
20140708,RIAILs,2,d,zinc,1percwater,18,H,1,QX564,2,norm.n,-18.892838350158847
20140714,RIAILs,2,e,zinc,1percwater,18,H,1,QX71,1,norm.n,25.340591990158746
20140715,RIAILs,2,f,zinc,1percwater,18,H,1,QX478,2,norm.n,2.7943271067020317
20140721,RIAILs,2,g,zinc,1percwater,18,H,1,QX136,1,norm.n,-7.167298868991493
20140722,RIAILs,2,h,zinc,1percwater,18,H,1,QX346,2,norm.n,-22.32948360426605
20140728,RIAILs,2,i,zinc,1percwater,18,H,1,QX596,2,norm.n,-5.403365954980535
20140729,RIAILs,2,j,zinc,1percwater,18,H,1,N2,NA,norm.n,2.378831262720592
20140630,RIAILs,2,a,zinc,1percwater,18,H,3,QX264,2,median.EXT,43.930592119143874
20140707,RIAILs,2,c,zinc,1percwater,18,H,3,QX5,1,median.EXT,8.964565818677762
20140708,RIAILs,2,d,zinc,1percwater,18,H,3,QX106,1,median.EXT,-63.27282034989513
20140714,RIAILs,2,e,zinc,1percwater,18,H,3,QX61,1,median.EXT,82.57851652467684
20140715,RIAILs,2,f,zinc,1percwater,18,H,3,N2,NA,median.EXT,76.67050439924932
20140721,RIAILs,2,g,zinc,1percwater,18,H,3,QX64,1,median.EXT,6.248930726118
20140630,RIAILs,2,a,zinc,1percwater,18,H,3,QX264,2,median.norm.EXT,0.17158304440444277
20140707,RIAILs,2,c,zinc,1percwater,18,H,3,QX5,1,median.norm.EXT,0.01586675380592779
20140708,RIAILs,2,d,zinc,1percwater,18,H,3,QX106,1,median.norm.EXT,-0.2073855209951824
20140714,RIAILs,2,e,zinc,1percwater,18,H,3,QX61,1,median.norm.EXT,0.24793542200017504
20140715,RIAILs,2,f,zinc,1percwater,18,H,3,N2,NA,median.norm.EXT,0.18270136324820527
20140721,RIAILs,2,g,zinc,1percwater,18,H,3,QX64,1,median.norm.EXT,-0.02783511496449075
20140630,RIAILs,2,a,zinc,1percwater,18,H,3,QX264,2,median.TOF,12.26918102601474
20140707,RIAILs,2,c,zinc,1percwater,18,H,3,QX5,1,median.TOF,-1.0513588905562021
20140708,RIAILs,2,d,zinc,1percwater,18,H,3,QX106,1,median.TOF,-12.866183354918398
20140714,RIAILs,2,e,zinc,1percwater,18,H,3,QX61,1,median.TOF,21.61914069118798
20140715,RIAILs,2,f,zinc,1percwater,18,H,3,N2,NA,median.TOF,26.387871940957687
20140721,RIAILs,2,g,zinc,1percwater,18,H,3,QX64,1,median.TOF,2.3971657443910432
